County,Cases,Deaths
Adams,2,0
Allen,11,0
Ashtabula,1,0
Auglaize,3,0
Butler,4,0
Carroll,2,0
Champaign,1,0
Clark,5,0
Clermont,5,0
Clinton,1,0
Columbiana,2,0
Crawford,2,0
Cuyahoga,17,0
Darke,1,0
Defiance,2,0
Delaware,12,0
Erie,15,0
Fairfield,4,0
Fayette,1,0
Franklin,20,0
Geauga,2,0
Greene,8,0
Guernsey,1,0
Hamilton,12,0
Hancock,2,0
Hardin,1,0
Hocking,1,0
Holmes,2,0
Huron,5,0
Jackson,1,0
Jefferson,1,0
Lake,3,0
Lawrence,1,0
Licking,3,0
Logan,2,0
Lorain,4,0
Lucas,9,0
Madison,1,0
Mahoning,6,0
Medina,14,0
Meigs,1,0
Mercer,1,0
Miami,6,0
Monroe,1,0
Montgomery,23,0
Muskingum,3,0
Ottawa,1,0
Perry,1,0
Preble,3,0
Putnam,4,0
Richland,6,0
Scioto,3,0
Shelby,2,0
Stark,5,0
Summit,19,0
Trumbull,6,0
Tuscarawas,7,0
Union,7,0
Van Wert,3,0
Warren,13,0
Washington,3,0
Williams,1,0
Wood,4,0
Wyandot,2,0
Total,315,0
